timestamp,datetime,open,high,low,close,volume_from,volume_to
1668304800,2022-11-13 02:00:00,40,40.2,40,40.02,564.68,22634.33
1668308400,2022-11-13 03:00:00,40.04,40.28,40.08,40.18,892.21,35852.06
1668312000,2022-11-13 04:00:00,40.18,40.51,40.18,40.47,407.1,16449.61
1668315600,2022-11-13 05:00:00,40.47,40.47,39.87,39.96,1984.68,79650.11
1668319200,2022-11-13 06:00:00,39.96,40,39.13,39.13,1328.18,52452.65
1668322800,2022-11-13 07:00:00,39.13,39.4,39.02,39.35,2575.84,100837.57
1668326400,2022-11-13 08:00:00,39.4,39.34,39.12,39.16,2617.17,102479.25
1668330000,2022-11-13 09:00:00,39.1,39.15,38.75,38.93,1650.85,64201.33
1668333600,2022-11-13 10:00:00,38.96,39.14,38.86,39.14,1690.47,66162.18
1668337200,2022-11-13 11:00:00,39.14,39.4,39.23,39.38,807.58,31805.35
1668340800,2022-11-13 12:00:00,39.38,39.39,39.17,39.35,2312.67,91011.38
1668344400,2022-11-13 13:00:00,39.31,41.29,39.23,40.79,3807.52,152795.57
1668348000,2022-11-13 14:00:00,40.79,40.85,40.13,40.19,1873.61,75663.02
1668351600,2022-11-13 15:00:00,40.19,40.6,40.17,40.39,1845.62,74486.69
1668355200,2022-11-13 16:00:00,40.39,40.59,40.09,40.14,3349.25,134795.61
1668358800,2022-11-13 17:00:00,40.14,40.37,39.75,40.28,3393.17,135740.69
1668362400,2022-11-13 18:00:00,40.28,40.61,39.97,40.32,11351.94,452252.43
1668366000,2022-11-13 19:00:00,40.32,40.69,40.17,40.69,5810.85,234754.04
1668369600,2022-11-13 20:00:00,40.69,40.79,40.19,40.2,8057.4,326467.29
1668373200,2022-11-13 21:00:00,40.2,40.25,39.94,40.1,2307.81,92554.62
1668376800,2022-11-13 22:00:00,40.1,40.36,40.13,40.14,1137.29,45654.75
1668380400,2022-11-13 23:00:00,40.2,40.81,39.76,40.52,4413.09,176565
1668384000,2022-11-14 00:00:00,40.52,40.62,38.27,39.46,8053.12,319523.86
